_condition_signature,Adsorbent,Pollutant,Capacity,oof_prediction,oof_absolute_error,oob_predicted_risk,fold,rf_tree_std,nn_distance_mean,local_label_std,nearest_source_label_gap,domain_target_probability,log_target_source_odds,unsupported_flag,absolute_prediction
5113528091090536490,NaOH-activated SCW biochars,DCF,96.89526426,93.76105718112464,3.134207078875363,3.9443065033575038,3,2.2645612763296468,1.1349879615393657,7.819146595790989,2.800191011124639,0.02064334082668276,-3.859503096589331,1.0,93.76105718112464
17898185555684303476,NaOH-activated SCW biochars,DCF,97.91540844,93.71344514371154,4.201963296288454,5.220519221048789,3,2.635340763693447,1.3609453609728708,9.698991041483369,5.195946436288466,0.01771837703579415,-4.01527570075518,1.0,93.71344514371154
10453681621108206680,NaOH-activated SCW biochars,IBU,65.45124426,74.71653795809381,9.265293698093814,3.5696693624995603,4,5.637749077859072,1.3609453609728708,9.102919052065177,0.5886574380938043,0.008872489041072492,-4.715887824651503,1.0,74.71653795809381
1675133001511950511,NaOH-activated SCW biochars,IBU,74.03291653,71.08049012294333,2.952426407056663,3.1787991000140656,3,3.6478885183111873,1.1349879615393654,7.459969190500013,1.5565546629433271,0.006519704541493883,-5.0263851691462325,1.0,71.08049012294333
3317296554946118451,NaOH-activated SCW biochars,IBU,74.51919699,75.3662315753358,0.8470345853358054,3.2937808408032208,1,3.513496644801679,1.113478908929824,4.125832442212386,3.0863544946641923,0.00651292082843068,-5.027433032983203,1.0,75.3662315753358
18051413766242179725,NaOH-activated SCW biochars,IBU,78.51672079,75.20552479308412,3.3111959969158704,3.2080355299956724,3,2.8147721582414733,1.113478908929825,4.6999070980533615,1.873538396915876,0.0046656755306498324,-5.362846053112869,1.0,75.20552479308412
8103589382965414533,NaOH-activated SCW biochars,IBU,74.02945504,77.47953393432391,3.4500788943239087,4.586598040155774,5,2.1012967281184034,1.125083816763724,6.931387578162228,7.1205347756760915,0.0034859023341381346,-5.655536356626772,1.0,77.47953393432391
4408982043603750659,NaOH-activated SCW biochars,IBU,84.26549728,77.5831196964662,6.682377583533807,4.738339629489578,5,2.1155991784933956,1.3039757047128315,8.74778587275099,2.2605208564662007,0.0033427019903049223,-5.697627518607598,1.0,77.5831196964662
8479093453805449874,NaOH-activated SCW biochars,IBU,74.12788052,73.64745493322833,0.48042558677167335,5.05566954563866,4,5.482859114831102,1.250720926345022,8.14772628027928,5.12167204322833,0.0017663370357529381,-6.337079449188706,1.0,73.64745493322833
10232576217305363613,NaOH-activated SCW biochars,IBU,69.52393546,73.93295092101604,4.40901546101604,2.774881444592908,2,2.690003688398971,0.9581688779268817,4.261235213053301,0.09996560898395046,0.0009806042945502778,-6.92636046384242,1.0,73.93295092101604
14738691508997999825,NaOH-activated SCW biochars,IBU,78.45258607,75.50727718617445,2.945308883825547,2.886622251804131,1,3.942561141140637,0.953275270847206,4.048081752196383,1.3043181438255544,0.0008268816922637828,-7.097021705939598,1.0,75.50727718617445
10597844856666516899,NaOH-activated SCW biochars,IBU,77.07906319,76.23915604752366,0.8399071424763349,3.4229358459097528,3,3.3950423478237584,0.9532752708472078,4.647018869451083,2.2775647424763292,0.0008331707310514471,-7.0894384595425795,1.0,76.23915604752366
17115427758596232426,NaOH-activated SCW biochars,IBU,84.60006871,77.58261214442183,7.017456565578172,2.675100287538822,5,1.9425856919472002,0.958168877926884,3.7154464927129345,3.553157104421828,0.0007626484560624675,-7.177950432537898,1.0,77.58261214442183
2737956070999224279,NaOH-activated SCW biochars,IBU,75.32259884,82.13908258307359,6.81648374307359,4.880304325880633,2,2.507208873154615,1.2646728234548725,8.393876718980223,2.1264146969264175,0.0006527110903942756,-7.3337230367037485,1.0,82.13908258307359
5705504609996045539,NaOH-activated SCW biochars,IBU,68.52578289,73.84237961969419,5.316596729694183,3.7605875179301247,2,3.617602080023221,1.4050572211691468,3.8324170801454827,0.28550090030582,0.00029408702229211694,-8.131340709957996,1.0,73.84237961969419
