Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,_condition_signature,n_replicates,Capacity,capacity_mean,capacity_std,capacity_min,capacity_max,capacity_spread,Final concentration,_cross_domain_signature
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,30,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,7439356660872997760,3,38.20195295,38.036012983333336,0.3659551890774128,37.61648521,38.28960079,0.673115580000001,24.26970706,13515343038612849874
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,60,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3280576637481085735,3,49.12704629,50.28060189666667,3.250022963021562,47.76470588,53.95005352,6.185347639999996,22.63094306,16002516341922887779
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,120,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,2475666081309423509,3,62.99284614,62.996410016666665,0.243779493752597,62.754432,63.24195191,0.48751990999999606,20.55107308,13705049281747097961
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,240,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,7140885989460122234,3,65.00045691,62.77976641,3.881244514054734,58.29815148,65.04069084,6.742539359999995,20.24993146,15109454423716139156
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,480,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,5352559836577404585,3,65.18409441,64.01628765,2.135982585550552,61.55100389,65.31376465,3.762760759999999,20.22238584,7198551348944811973
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,720,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,271021551376951870,3,65.30178063,64.68372018000001,2.0053529723469508,62.44209028,66.30728963,3.8651993499999975,20.20473291,12841015315691303488
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,960,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,4601601497501002282,3,65.65806376,64.44393097,2.74507137294339,61.30115402,66.37257513,5.071421110000003,20.15129044,2555793630376993380
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,14131146040637425530,12,65.65332219000001,65.87214037583333,4.902019083895888,59.49027235,72.73453868,13.244266330000002,20.152001669999997,7339937520178522516
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,10.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,16405048272212825666,3,64.8903021,64.92595726666667,0.06423485716208689,64.88745858,65.00011112,0.11265253999999914,0.266454685,18259257662316553928
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,20.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,13765390047063166502,3,126.0338032,126.0172644,0.13512206890704,125.8746342,126.1433558,0.2687215999999921,1.094929524,10746897135169808876
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,40.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3540536502839737235,3,225.3867619,226.44716446666666,2.769780368677622,224.3642559,229.5904756,5.2262197000000015,6.191985708,1965887346303090451
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,50.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,10087744159834544517,3,253.7893399,250.99378393333336,7.373442589271933,242.6313591,256.5606528,13.929293700000017,11.93159901,8795779855184611269
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,10.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,14731060229230471192,3,54.75327727,55.08790699,0.7919255165770014,54.51822576,55.99221794,1.4739921800000033,1.78700841,12303629800508652178
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,20.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,5541933350374393212,3,77.09472432,78.06662676666667,8.123189982291946,70.47311206,86.63204392,16.158931859999996,8.435791352,13158167679119574142
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,40.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,12615432238208671005,3,92.0230423,91.81262039666667,4.84786474220014,86.86297093,96.55184796,9.68887703,26.19654365,4789693125238229873
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,50.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,10427946335696234203,3,95.69277177,101.01157119333334,11.804464303422007,92.80229311,114.5396487,21.737355590000007,35.64608424,7632814692259121583
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,10.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,6260261985190404920,3,52.90707681,53.36905010666667,0.8961606413789279,52.79813938,54.40193413,1.6037947499999987,2.063938478,14858936633556424690
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,20.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,599381209477399324,3,66.76808811,72.36186154666666,10.461715427225217,65.8862209,84.43127563,18.545054730000004,9.984786783,4538445784081728990
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,40.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3926410718330234365,3,70.35687624,73.27148171333334,5.536540334511678,69.80109888,79.65647002,9.855371140000003,29.44646856,14342196852316335761
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,50.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,3396071663462261947,3,73.29670399,73.78586834333332,0.85541495608449,73.28729951,74.77360153,1.4863020199999966,39.0054944,12692294455677837647
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,5,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,12143757583447324994,3,190.595886,190.38147410000002,2.8517547573249664,187.4285651,193.1199712,5.691406100000023,1.410617099,6121369312763242576
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,7070640037739440319,9,172.0266924,173.8720746555556,5.2540772517331185,167.1365714,185.2729541,18.136382699999984,4.19599614,6227085730271168273
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,9,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,852043111923116922,3,152.656609,154.4882069,4.24740555145531,151.4639055,159.3441062,7.880200699999989,7.101508649,4824154829753263432
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,11,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,15261173828235182569,3,145.3785096,145.913595,4.758363152208212,141.4453925,150.9168829,9.471490399999993,8.193223553,13997942976201436343
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,5,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,18018378148491117671,3,96.67411867,95.87905449,6.012469622893867,89.5086089,101.4544359,11.945826999999994,15.4988822,17671362315167039981
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,9,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,1787412344397427871,3,62.75924066,62.755604436666665,0.7742707888520197,61.97952194,63.52805071,1.5485287700000043,20.5861139,13327102405367135589
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,11,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,17454219733314565792,3,51.973701,52.67451023,2.1902943543581648,50.92038659,55.1294431,4.2090565100000035,22.20394485,7562648294249769078
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,5,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,1502419750140885639,3,94.31416328,91.36965940666668,5.267430613232705,85.28836766,94.50644728,9.218079619999997,15.85287551,360511175814646349
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,9,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,15807910494372115647,3,50.22163876,50.42726465333333,1.1438262795523872,49.40019838,51.65995682,2.259758439999999,22.46675419,13538447718150376005
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,11,160,0.05,0.15,25,0.0,0,Secondary effluent,Single,8791253579198486592,3,38.06104336,37.63456962666667,0.961021659047713,36.53411647,38.30854905,1.7744325800000027,24.2908435,6164351067591426134
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.025,0,Secondary effluent,Single,665404155957715216,3,177.1620054,178.03284726666666,4.715130985609718,173.8138417,183.1226947,9.308853,3.425699194,12131334819609460550
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.05,0,Secondary effluent,Single,6827103232613768791,3,179.105641,178.66226686666667,3.4468644614110535,175.015169,181.8659906,6.8508216000000175,3.134153857,10012316496751475497
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.075,0,Secondary effluent,Single,18203435778758194360,3,186.0584129,182.92341406666665,7.438969215057984,174.4300862,188.2817431,13.851656899999995,2.091238065,10910916810473753198
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.1,0,Secondary effluent,Single,5759522579916954172,3,181.2017167,181.71620280000002,1.210239802275816,180.8482088,183.0986829,2.250474099999991,2.8197425,17384663876044263906
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.125,0,Secondary effluent,Single,664633524360232258,3,182.9370612,176.54817233333333,11.377206925403453,163.4125302,183.2949256,19.882395400000007,2.559440814,15386933908955545436
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,15,0.0,0,Secondary effluent,Single,6812290224175752247,3,167.0779885,166.95783433333335,0.2429932372428184,166.6781714,167.1173431,0.43917170000000283,4.93830173,6991625221926194153
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,35,0.0,0,Secondary effluent,Single,9153488855957792255,3,181.832546,178.73869666666667,5.950940383356051,171.8781326,182.5054114,10.627278800000028,2.725118097,10224810051058977873
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,7,160,0.05,0.15,15,0.0,0,Secondary effluent,Single,12341295020867722114,3,72.89459636,73.37024421666666,2.5490147465872695,71.09255716,76.12357913,5.031021969999998,19.06581055,13826167484653324492
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,7,160,0.05,0.15,35,0.0,0,Secondary effluent,Single,8138945238617595290,3,87.78495046,86.17550127333334,7.335083824556933,78.16933865,92.57221471,14.402876059999997,16.83225743,6338192421362953972
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,7,160,0.05,0.15,15,0.0,0,Secondary effluent,Single,95817833491593826,3,57.641649,61.347591480000006,7.230254832901161,56.72166793,69.67945751,12.957789580000004,21.35375265,7379239428958632556
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,7,160,0.05,0.15,35,0.0,0,Secondary effluent,Single,12299775327561621562,3,69.79127526,70.34013826,2.386192555932204,68.27619918,72.95294034,4.676741159999992,19.53130871,11734719218080507220
