Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,_condition_signature,n_replicates,Capacity,capacity_mean,capacity_std,capacity_min,capacity_max,capacity_spread,Final concentration,_cross_domain_signature
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,10.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,3099091790055441418,3,64.2882987,64.28645977666666,0.004680229285240621,64.28113937,64.28994126,0.008801890000000867,0.356755195,18259257662316553928
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,20.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,14606981018865399406,3,130.2845151,130.15477126666667,0.3752350948540652,129.7318822,130.4479165,0.7160342999999898,0.45732273,10746897135169808876
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,40.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,972169340502199595,3,246.5544737,244.472251,7.634676297914795,236.0124778,250.8498015,14.837323700000013,3.016828941,1965887346303090451
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NXP,1440,50.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,7853680181652163053,3,266.2126217,266.64896846666664,0.9739097310018793,265.9695332,267.7647505,1.7952172999999902,10.06810674,8795779855184611269
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,10.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,11868060160872618720,3,62.57653284,62.6404193,0.39489895302968786,62.2813586,63.06336646,0.7820078600000002,0.613520074,12303629800508652178
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,20.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,3016108467998859332,3,93.21063911,95.62235119666667,4.41899227859944,92.93395168,100.7224628,7.7885111199999955,6.018404134,13158167679119574142
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,40.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,7603751292881397173,3,100.369383,100.57359422999998,2.985251091902799,97.69569189,103.6557078,5.960015909999996,24.94459255,4789693125238229873
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,50.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,10268120446812960067,3,87.88959852,90.09009025333334,4.435684545232388,87.18488053,95.19579171,8.010911179999994,36.81656022,7632814692259121583
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,10.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,14054837534172656128,3,59.62634316,59.752573456666674,0.7548308897995877,59.06881572,60.56256149,1.4937457699999968,1.056048526,14858936633556424690
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,20.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,7072553200284629348,3,70.38856734,71.12458635,4.815558517013483,66.7194092,76.26578251,9.546373309999993,9.441714899,4538445784081728990
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,40.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,11504996026361433749,3,82.90389308,83.47547071666666,12.74727535745552,71.02359871,96.49892036,25.475321649999998,27.56441604,14342196852316335761
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,50.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,8271192641393380643,3,66.17053164,68.93081801,4.938264143934977,65.98984246,74.63207993,8.642237469999998,40.07442025,12692294455677837647
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,5,160,0.05,0.15,25,0.0,0,Lake water,Single,11475152202198812938,3,196.7817474,196.68623146666664,0.8412500248875481,195.8013002,197.4756468,1.674346600000007,0.482737893,6121369312763242576
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.0,0,Lake water,Single,4955113764694054183,6,184.8805772,184.62142870000002,7.346941005046794,173.2751979,195.1656634,21.890465500000005,2.2679134195,6227085730271168273
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,9,160,0.05,0.15,25,0.0,0,Lake water,Single,16194911679066073778,3,174.6705689,177.45908943333336,6.0726534578062505,173.2815246,184.4251748,11.143650199999996,3.799414661,4824154829753263432
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,11,160,0.05,0.15,25,0.0,0,Lake water,Single,12027180648520418897,3,171.3788888,172.27670236666665,4.221736245558917,168.5760905,176.8751278,8.299037300000009,4.293166685,13997942976201436343
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,5,160,0.05,0.15,25,0.0,0,Lake water,Single,14578678662863299839,3,118.9174435,118.03894253333333,3.543005258537745,114.1393361,121.060048,6.920711900000001,12.16238347,17671362315167039981
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,9,160,0.05,0.15,25,0.0,0,Lake water,Single,13244999927062172935,3,87.55866613,85.92777657666666,7.966663720412959,77.27186751,92.95279609,15.68092858,16.86620008,13327102405367135589
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,11,160,0.05,0.15,25,0.0,0,Lake water,Single,9608873068191408344,3,80.01233269,79.86402671666666,3.163437355207018,76.62904474,82.95070272,6.321657979999998,17.9981501,7562648294249769078
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,5,160,0.05,0.15,25,0.0,0,Lake water,Single,11060130621897919519,3,110.1641806,111.78636506666665,5.421220183414184,107.3614267,117.8334879,10.472061199999999,13.4753729,360511175814646349
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,9,160,0.05,0.15,25,0.0,0,Lake water,Single,1679362861371580711,3,65.19424479,63.075164660000006,6.3297113845218735,55.95778911,68.07346008,12.115670970000004,20.22086328,13538447718150376005
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,11,160,0.05,0.15,25,0.0,0,Lake water,Single,14718507175210602104,3,51.92702275,51.018203923333324,1.6792514133830807,49.08041271,52.04717631,2.9667636,22.21094659,6164351067591426134
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.025,0,Lake water,Single,11951203962836210888,3,190.729034,191.53094973333336,1.6733900304804357,190.4094318,193.4543834,3.0449516000000187,1.390644898,12131334819609460550
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.05,0,Lake water,Single,12677758060632403951,3,191.812615,191.05646776666666,2.0584869511521235,188.7268436,192.6299447,3.903101100000015,1.228107755,10012316496751475497
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.075,0,Lake water,Single,14471689904737011072,3,192.0140311,191.4569832,4.252284980228866,186.9536278,195.4032907,8.449662900000021,1.197895336,10910916810473753198
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.1,0,Lake water,Single,8851402207740138500,3,193.8653434,193.50419876666663,0.8129541233507632,192.573243,194.0740099,1.5007669000000021,0.920198496,17384663876044263906
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,25,0.125,0,Lake water,Single,15491832941608328458,3,192.8813951,191.24532250000001,5.464341075500613,185.1498367,195.7047357,10.554898999999978,1.067790739,15386933908955545436
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,15,0.0,0,Lake water,Single,8103127225620985295,3,180.7634297,179.36003523333332,3.1985652451129147,175.6996757,181.6170003,5.917324600000001,2.885485542,6991625221926194153
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,NPX,1440,30.0,7,160,0.05,0.15,35,0.0,0,Lake water,Single,5362075308266986343,3,187.8359454,188.49628986666667,1.6412517672923443,187.2880648,190.3648594,3.0767945999999995,1.824608188,10224810051058977873
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,7,160,0.05,0.15,15,0.0,0,Lake water,Single,2595660021893871690,3,76.76053759,77.4178016,2.829085164403581,74.97520177,80.51766544,5.542463670000004,18.48591936,13826167484653324492
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,DCF,1440,30.0,7,160,0.05,0.15,35,0.0,0,Lake water,Single,5600556245362649938,3,109.9616436,112.4022959,10.341479882730804,103.4994497,123.7457944,20.246344699999995,13.50575345,6338192421362953972
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,7,160,0.05,0.15,15,0.0,0,Lake water,Single,6471829483205013290,3,61.92134518,62.13213715333334,2.528867053529732,59.7152636,64.75980268,5.044539080000007,20.71179822,7379239428958632556
NaOH-activated SCW biochars,800,120,89.7,0.3,2.4,0.0,0.026755853,7.4,0.04,0.023,0.0,655.4,0.456,8.5,IBU,1440,30.0,7,160,0.05,0.15,35,0.0,0,Lake water,Single,12126843758684408434,3,85.17352158,87.39839285333333,7.4576921120463044,81.30634152,95.71531546,14.408973939999996,17.22397176,11734719218080507220
