Adsorbent,Pyrolysis temperature ,Pyrolysis time,C,H,O,N,(O+N)/C,Ash,H/C,O/C,N/C,Surface area,Pore volume,Average pore size,Pollutant,Adsorption time,Initial concentration,Solution pH,RPM,Volume,Adsorbent dosage,Adsorption temperature,Ion concentration,Humic acid,Wastewater type,Adsorption type,_condition_signature,n_replicates,Capacity,capacity_mean,capacity_std,capacity_min,capacity_max,capacity_spread,Final concentration,_cross_domain_signature
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1448,7.0,7,150,0.05,0.05,15,0.0,0,Lake water,Single,10172007293263539523,1,67.85301669,67.85301669,0.0,67.85301669,67.85301669,0.0,3.607349165,3288405580280377453
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1449,10.0,7,150,0.05,0.05,15,0.0,0,Lake water,Single,17475736414276499376,1,88.0183609,88.0183609,0.0,88.0183609,88.0183609,0.0,5.599081955,4043201825417480292
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1450,1.0,7,150,0.05,0.05,15,0.0,0,Lake water,Single,11879926100308664576,1,17.37202847,17.37202847,0.0,17.37202847,17.37202847,0.0,0.131398576,5273671181931399444
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1451,3.0,7,150,0.05,0.05,15,0.0,0,Lake water,Single,8439597342387524008,1,40.66758525,40.66758525,0.0,40.66758525,40.66758525,0.0,0.966620738,10890612996892504908
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1452,5.0,7,150,0.05,0.05,15,0.0,0,Lake water,Single,16479565402347312129,1,53.57496766,53.57496766,0.0,53.57496766,53.57496766,0.0,2.321251617,11927604495688621867
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1453,7.0,7,150,0.05,0.05,15,0.0,0,Lake water,Single,1177173978187697386,1,67.63037879,67.63037879,0.0,67.63037879,67.63037879,0.0,3.61848106,17631489427209109286
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1454,10.0,7,150,0.05,0.05,15,0.0,0,Lake water,Single,9793559269653105742,1,87.99172478,87.99172478,0.0,87.99172478,87.99172478,0.0,5.600413761,11372770736063666330
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1440,1.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,2323689733775044776,1,17.56795014,17.56795014,0.0,17.56795014,17.56795014,0.0,0.121602493,681842854996113228
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1441,3.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,6749783341304500955,1,39.40399982,39.40399982,0.0,39.40399982,39.40399982,0.0,1.029800009,3620047003067915141
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1442,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,13889508209341995980,1,66.86951506,66.86951506,0.0,66.86951506,66.86951506,0.0,1.656524247,16053200679411320960
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1443,7.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,14910053830220803034,1,69.86299021,69.86299021,0.0,69.86299021,69.86299021,0.0,3.506850489,14088097249286282646
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1444,10.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,9705382765169801304,1,91.21306091,91.21306091,0.0,91.21306091,91.21306091,0.0,5.439346954,5341095197252057116
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1445,1.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,3641806862773358511,1,18.34161523,18.34161523,0.0,18.34161523,18.34161523,0.0,0.082919238,7320263328106590089
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1446,3.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,13397019665152487406,1,43.20188576,43.20188576,0.0,43.20188576,43.20188576,0.0,0.839905712,14217356271743254970
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1447,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,12443167361822682259,1,57.42823268,57.42823268,0.0,57.42823268,57.42823268,0.0,2.128588366,8514151187115479069
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1448,7.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,14170457224032731067,1,72.22858997,72.22858997,0.0,72.22858997,72.22858997,0.0,3.388570502,5990114117218492661
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1449,10.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,15838004617585174392,1,92.06535262,92.06535262,0.0,92.06535262,92.06535262,0.0,5.396732369,11166537510610801532
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1450,1.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,8367360792300508040,1,17.65314567,17.65314567,0.0,17.65314567,17.65314567,0.0,0.117342717,5391292762720185836
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1451,3.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,2925648367909055584,1,45.27717986,45.27717986,0.0,45.27717986,45.27717986,0.0,0.736141007,10149225752138262836
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1452,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,10329680592311342265,1,51.79515423,51.79515423,0.0,51.79515423,51.79515423,0.0,2.410242289,18004675998426904163
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1453,7.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,18061100012921218034,1,73.73833318,73.73833318,0.0,73.73833318,73.73833318,0.0,3.313083341,8889855346078594862
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1454,10.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,15886341675011334550,1,88.58415211,88.58415211,0.0,88.58415211,88.58415211,0.0,5.570792394,10464548935341551474
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1440,1.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,5956810155342918248,1,18.78655457,18.78655457,0.0,18.78655457,18.78655457,0.0,0.060672272,11289777811743478284
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1441,3.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,11758709497866201499,1,43.35732053,43.35732053,0.0,43.35732053,43.35732053,0.0,0.832133974,12330415739417403333
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1442,5.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,5045934070433293708,1,58.81354316,58.81354316,0.0,58.81354316,58.81354316,0.0,2.059322842,9261784891593533632
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1443,7.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,12213156055718829850,1,72.31787103,72.31787103,0.0,72.31787103,72.31787103,0.0,3.384106448,10369385875345292374
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1444,10.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,4822197759693870872,1,93.48029528,93.48029528,0.0,93.48029528,93.48029528,0.0,5.325985236,13815548125766763356
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1445,1.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,14527377426712637295,1,18.57987431,18.57987431,0.0,18.57987431,18.57987431,0.0,0.071006285,6117085233908319817
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1446,3.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,8913128908572063278,1,43.38708889,43.38708889,0.0,43.38708889,43.38708889,0.0,0.830645555,796732147293206906
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1447,5.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,3673412737775618899,1,58.69017588,58.69017588,0.0,58.69017588,58.69017588,0.0,2.065491206,6578663118409487197
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1448,7.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,3900014019888937979,1,71.93564073,71.93564073,0.0,71.93564073,71.93564073,0.0,3.403217964,11627052087133750197
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1449,10.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,6367525107792975672,1,93.46404925,93.46404925,0.0,93.46404925,93.46404925,0.0,5.326797537,17781623503847767868
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1450,1.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,1076753422912446536,1,18.67298457,18.67298457,0.0,18.67298457,18.67298457,0.0,0.066350772,17729868928472575020
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1451,3.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,3543312481866610080,1,43.12425249,43.12425249,0.0,43.12425249,43.12425249,0.0,0.843787376,17449213603658389108
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1452,5.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,3827097178602094969,1,59.03248805,59.03248805,0.0,59.03248805,59.03248805,0.0,2.048375597,2706204062275968675
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1453,7.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,12543630162840755506,1,70.77128586,70.77128586,0.0,70.77128586,70.77128586,0.0,3.461435707,3098730747218894830
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1454,10.0,7,150,0.05,0.05,35,0.0,0,Lake water,Single,51231179829925974,1,92.93061391,92.93061391,0.0,92.93061391,92.93061391,0.0,5.353469304,1184082232974075442
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,5.0,5,150,0.05,0.05,25,0.0,0,Lake water,Single,18250989347139307598,3,9.908550374,9.915967625,0.07197521984679021,9.847988242,9.991364259,0.14337601699999958,4.504572481,5105062857751677994
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,5.0,9,150,0.05,0.05,25,0.0,0,Lake water,Single,3525148225901049574,3,6.797935894,6.7428662316666665,0.12513294268253752,6.599643231,6.83101957,0.23137633899999965,4.660103205,13750774863075917346
CB,700,90,85.7,1.8,3.2,3.7,0.080513419,5.6,0.252,0.028,0.037,9.4,0.011,4.9,IBU,1440,5.0,11,150,0.05,0.05,25,0.0,0,Lake water,Single,70681744174730829,3,6.838731578,6.831230571333333,0.018512284870351798,6.810144963,6.844815173,0.03467020999999981,4.658063421,428591887007465085
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1443,5.0,5,150,0.05,0.05,25,0.0,0,Lake water,Single,9833688337626098060,3,10.33283966,10.304257873666666,0.3049805212704586,9.985992591,10.59394137,0.6079487789999991,4.483358017,17626345712903150066
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1443,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,14615374747504397717,3,7.200166707,7.218150117,0.03930112090698051,7.191058227,7.263225417,0.07216719000000005,4.639991665,3065529777730095851
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1443,5.0,9,150,0.05,0.05,25,0.0,0,Lake water,Single,8245831038090298452,3,6.998402996,7.085901318,0.30723617685396754,6.831905452,7.427395506,0.5954900539999999,4.65007985,13945283658782213978
MCB,700,90,68.9,1.8,5.7,2.6,0.120464441,21.0,0.313,0.062,0.032,678.1,0.191,2.0,IBU,1443,5.0,11,150,0.05,0.05,25,0.0,0,Lake water,Single,10306215739715499595,3,6.902679391,6.9015572736666675,0.006531583403822858,6.894537328,6.907455102,0.012917773999999937,4.65486603,905209574315859701
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1454,5.0,5,150,0.05,0.05,25,0.0,0,Lake water,Single,10116214362749667766,3,75.22317549,75.4410542,6.389981455205382,69.16279858,81.93718853,12.77438995,1.238841226,636911998549351200
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1454,5.0,7,150,0.05,0.05,25,0.0,0,Lake water,Single,5358541406901829371,3,58.4398945,58.39407291,1.353843351527767,57.01790046,59.72442377,2.7065233100000015,2.078005275,11313527856311667365
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1454,5.0,9,150,0.05,0.05,25,0.0,0,Lake water,Single,15777899247897605502,3,48.28530805,48.98397117,1.7201130505151134,47.72311911,50.94348635,3.2203672400000016,2.585734598,14831366828003343368
AMCB,700,90,71.4,1.6,5.1,2.5,0.106442577,19.4,0.269,0.054,0.03,950.2,0.42,1.0,IBU,1454,5.0,11,150,0.05,0.05,25,0.0,0,Lake water,Single,14131364314155578277,3,47.6291109,48.41601057666667,1.5756506929898548,47.38880325,50.23011758,2.841314329999996,2.618544455,18111316653256420027
