_cross_domain_signature,source_capacity,source_replicates,source_capacity_std,source_capacity_spread,target_capacity,target_replicates,target_capacity_std,target_capacity_spread,capacity_shift,absolute_capacity_shift
2815045508866502930,0.68981539,3,0.04933207204763118,0.09166029100000006,0.815354498,3,0.12996589608967918,0.259759026,0.125539108,0.125539108
14028179207120753829,3.679068817,3,0.07625646422248233,0.13803517600000026,4.684486064,3,0.436831638130185,0.7685483050000004,1.0054172469999996,1.0054172469999996
7182392752066015347,8.137530491,3,0.06248226735177536,0.1249133820000008,8.17978163,3,0.2234664732075343,0.4341964520000001,0.0422511390000011,0.0422511390000011
6456944957442971164,11.28088087,3,0.11743856352378998,0.2315219399999986,11.59026418,3,0.17816025014855333,0.3481079300000012,0.3093833099999994,0.3093833099999994
15493325471333818140,15.55296182,3,0.22344671644840944,0.4405974500000003,16.57955559,3,0.83987298074593,1.6750610500000018,1.026593769999998,1.026593769999998
10175381859925239414,0.194920312,1,0.0,0.0,0.195862681,1,0.0,0.0,0.0009423689999999985,0.0009423689999999985
9183841226837216903,3.187209857,1,0.0,0.0,3.849845607,1,0.0,0.0,0.6626357499999997,0.6626357499999997
3398223803949094470,7.016242024,1,0.0,0.0,7.287614281,1,0.0,0.0,0.27137225699999945,0.27137225699999945
14784232256686684284,10.13072927,1,0.0,0.0,10.43542352,1,0.0,0.0,0.3046942500000007,0.3046942500000007
7335203817937681878,14.07544631,1,0.0,0.0,14.46074795,1,0.0,0.0,0.3853016399999998,0.3853016399999998
9859338521623821799,0.195216714,1,0.0,0.0,0.207527902,1,0.0,0.0,0.012311187999999973,0.012311187999999973
8774401393520822948,3.154317254,1,0.0,0.0,3.711033522,1,0.0,0.0,0.5567162680000002,0.5567162680000002
10297784739301132815,7.024685474,1,0.0,0.0,7.032480978,1,0.0,0.0,0.007795503999999731,0.007795503999999731
5816634109929626067,10.31234354,1,0.0,0.0,10.51607903,1,0.0,0.0,0.20373548999999969,0.20373548999999969
12133157817765768758,14.17726437,1,0.0,0.0,13.98171507,1,0.0,0.0,-0.1955492999999997,0.1955492999999997
4491432082561172758,0.197203408,1,0.0,0.0,0.276469757,1,0.0,0.0,0.07926634899999999,0.07926634899999999
2489464476551790602,3.209760435,1,0.0,0.0,3.882314477,1,0.0,0.0,0.6725540419999998,0.6725540419999998
14298058040118082081,7.045113173,1,0.0,0.0,7.44157097,1,0.0,0.0,0.39645779700000006,0.39645779700000006
12841843127821680532,11.1431421,1,0.0,0.0,10.38490383,1,0.0,0.0,-0.7582382699999997,0.7582382699999997
13346721749916940856,13.97192193,1,0.0,0.0,14.07480272,1,0.0,0.0,0.10288078999999861,0.10288078999999861
7765047829599972158,0.515747353,1,0.0,0.0,0.583543563,1,0.0,0.0,0.06779621000000002,0.06779621000000002
9198546269028867007,3.901626606,1,0.0,0.0,4.418922683,1,0.0,0.0,0.5172960769999997,0.5172960769999997
15754275174472501518,8.001009369,1,0.0,0.0,8.008088962,1,0.0,0.0,0.007079593000000273,0.007079593000000273
5664710372040412004,10.33676866,1,0.0,0.0,11.36644534,1,0.0,0.0,1.0296766799999997,1.0296766799999997
14444767371463548510,14.82828315,1,0.0,0.0,15.5423278,1,0.0,0.0,0.71404465,0.71404465
3874883833811040991,0.507295893,1,0.0,0.0,0.542622455,1,0.0,0.0,0.03532656199999995,0.03532656199999995
10944332932815698236,3.913114183,1,0.0,0.0,4.47511756,1,0.0,0.0,0.5620033770000004,0.5620033770000004
9674880675314043927,7.936658108,1,0.0,0.0,7.785965408,1,0.0,0.0,-0.15069269999999957,0.15069269999999957
9129932409667025115,11.17021081,1,0.0,0.0,11.11294274,1,0.0,0.0,-0.057268070000001,0.057268070000001
17640766424735666302,14.34597314,1,0.0,0.0,15.84269309,1,0.0,0.0,1.4967199499999992,1.4967199499999992
4966413671079156510,0.567641722,1,0.0,0.0,0.676437466,1,0.0,0.0,0.10879574400000003,0.10879574400000003
4670003115466949858,3.895826741,1,0.0,0.0,4.293002886,1,0.0,0.0,0.397176145,0.397176145
8478866242794087545,8.049611273,1,0.0,0.0,8.138376153,1,0.0,0.0,0.08876487999999938,0.08876487999999938
401299748537879660,11.14137971,1,0.0,0.0,10.96642112,1,0.0,0.0,-0.17495859000000102,0.17495859000000102
11903703796587238144,14.57548436,1,0.0,0.0,15.67648187,1,0.0,0.0,1.1009975099999991,1.1009975099999991
11129661155083527294,0.868089129,1,0.0,0.0,1.03302993,1,0.0,0.0,0.16494080100000008,0.16494080100000008
1649012201546367999,4.195801507,1,0.0,0.0,5.078730146,1,0.0,0.0,0.8829286390000002,0.8829286390000002
8792620534792125774,8.451412115,1,0.0,0.0,8.911372581,1,0.0,0.0,0.45996046600000007,0.45996046600000007
13646972427795895204,11.9138672,1,0.0,0.0,12.25173465,1,0.0,0.0,0.3378674499999992,0.3378674499999992
16540512412547263006,16.02200584,1,0.0,0.0,16.53267674,1,0.0,0.0,0.5106709000000009,0.5106709000000009
16065386681265212447,0.756970452,1,0.0,0.0,0.926541403,1,0.0,0.0,0.16957095099999997,0.16957095099999997
4242113227020736892,4.233829072,1,0.0,0.0,4.795834427,1,0.0,0.0,0.5620053550000002,0.5620053550000002
6937307671702764247,8.764556739,1,0.0,0.0,8.837587035,1,0.0,0.0,0.07303029600000066,0.07303029600000066
650884918458672283,11.94164888,1,0.0,0.0,11.61615371,1,0.0,0.0,-0.32549516999999994,0.32549516999999994
13332991599891019582,16.14072683,1,0.0,0.0,16.78103695,1,0.0,0.0,0.6403101200000023,0.6403101200000023
8852585918051063646,0.971597486,1,0.0,0.0,0.940014935,1,0.0,0.0,-0.03158255099999996,0.03158255099999996
10417972626326241314,4.273675103,1,0.0,0.0,4.975333508,1,0.0,0.0,0.7016584049999999,0.7016584049999999
