_input_signature,n_rows,target_unique,target_min,target_max,target_spread
5854617717337756324,3,3,19.40648446,21.0142015,1.6077170399999972
5878389526016249720,1,1,17.8554984,17.8554984,0.0
5908909458331431679,3,3,18.56975373,19.63671168,1.0669579500000026
5915602667216130136,3,3,16.10170206,19.56068145,3.4589793899999997
5922478929605969520,1,1,128.8235347,128.8235347,0.0
5943568599215469316,3,3,23.7300518,38.40415102,14.674099220000002
5948951389096726370,3,3,72.58487273,80.96391749,8.37904476
5952405699304458727,1,1,174.7657365,174.7657365,0.0
5956810155342918248,1,1,18.78655457,18.78655457,0.0
5974707393229480271,9,9,189.6377936,194.7548501,5.11705649999999
5976292064867976036,3,3,8.459437051,8.528661749,0.06922469799999931
5981541925235720617,3,3,76.26832785,86.9904383,10.722110449999988
6003517218166565196,3,3,9.220293899,9.364250887,0.14395698800000112
6008478156415646104,3,3,13.14966225,16.05197851,2.902316260000001
6013514587014568581,1,1,16.53267674,16.53267674,0.0
6018886123328251204,1,1,50.82752023,50.82752023,0.0
6019283830254017005,3,3,14.08022309,16.53391716,2.453694070000001
6023530469711918669,3,3,75.48732358,82.46581214,6.978488560000002
6078271663094356772,1,1,97.44497906,97.44497906,0.0
6091352380723401300,3,3,11.57300645,11.95050514,0.37749869000000125
6092783274922072069,1,1,93.32551195,93.32551195,0.0
6095630501031745419,1,1,15.81989281,15.81989281,0.0
6097695069554408769,3,3,14.19637736,16.79774074,2.6013633799999987
6103338949465297208,3,3,21.52557736,21.68543269,0.15985532999999919
6104056546037753352,1,1,18.17547271,18.17547271,0.0
6120790585774403988,3,3,1.37187575,1.487112532,0.11523678199999998
6123685197643967073,1,1,87.22656324,87.22656324,0.0
6138360871993594151,1,1,18.6463515,18.6463515,0.0
6158590622828355347,1,1,8.627250552,8.627250552,0.0
6181113834059337319,12,12,10.33315012,19.88889575,9.555745629999999
6190370585095405739,3,1,106.6666667,106.6666667,0.0
6194712352110633020,3,3,18.81060415,20.04201107,1.2314069200000013
6206971621561388548,3,3,15.2772873,15.61468035,0.3373930500000011
6207816174458819064,3,3,10.37613877,10.48902828,0.1128895099999987
6227497803072774388,3,3,4.449472097,4.751131222,0.3016591249999996
6260261985190404920,3,3,52.79813938,54.40193413,1.6037947499999987
6263373633398562268,1,1,48.10068417,48.10068417,0.0
6278694175271680070,1,1,18.44515428,18.44515428,0.0
6279799715671586744,3,3,18.59850869,19.19136433,0.5928556399999998
6280546985017538186,3,3,82.32420485,83.15424445,0.8300395999999921
6287178923231251155,1,1,8.049611273,8.049611273,0.0
6288762701156006317,3,3,17.06721067,18.04660166,0.9793909899999989
6298265626084442018,1,1,5.078730146,5.078730146,0.0
6331843631812788299,1,1,87.10479473,87.10479473,0.0
6364795859048062958,3,1,56.44444444,56.44444444,0.0
6365747880929110975,3,3,179.9988294,180.3059412,0.30711180000000127
6367525107792975672,1,1,93.46404925,93.46404925,0.0
6368835899477449943,3,3,3.27992769,3.848888943,0.5689612529999999
6404022829139725021,1,1,8.008088962,8.008088962,0.0
6444973719997526114,2,2,1.67250184,1.699023346,0.026521505999999917
6457541454058739085,3,3,7.493137362,7.807959127,0.3148217650000005
6464020509438489009,1,1,137.131909,137.131909,0.0
6471829483205013290,3,3,59.7152636,64.75980268,5.044539080000007
6475163611164689832,3,3,53.01416986,56.09547445,3.081304589999995
6491441977806365708,1,1,137.2566947,137.2566947,0.0
6511593190447705510,3,3,12.46967186,16.53966652,4.069994660000001
6516365370166950917,3,3,13.74149843,14.62355038,0.8820519499999993
6517302312888157700,3,3,97.91715597,102.5098633,4.59270733000001
6519590476496403668,3,3,6.854286497,7.19665845,0.3423719529999998
6525715953273260978,3,3,68.53641667,89.11830469,20.581888020000008
6533244449914575515,3,3,6.376911091,6.619183613,0.2422725219999995
6536290938282073975,1,1,19.83660619,19.83660619,0.0
6580296881576907808,3,3,9.664551044,11.2352859,1.5707348559999996
6622726109694478891,3,3,4.393494324,4.482392671,0.08889834700000065
6626193490020143849,1,1,76.17312963,76.17312963,0.0
6648755328613141350,6,3,16.09025196,17.04351047,0.9532585100000013
6649734107257574144,3,1,0.0,0.0,0.0
6656132308774143980,1,1,4.233829072,4.233829072,0.0
6666141799625721275,12,12,1.503021529,2.329974509,0.82695298
6689010159124441123,3,3,1.669313121,3.189909524,1.5205964029999999
6691119715977342795,1,1,99.48483597,99.48483597,0.0
6713191676710569189,3,3,9.101318843,12.43301172,3.331692877
6729119051242813472,3,2,5.530371714,5.681474766,0.15110305199999985
6739050191320737237,6,6,6.653055984,186.9089745,180.255918516
6749783341304500955,1,1,39.40399982,39.40399982,0.0
6751492380456087949,3,3,24.01527331,25.75696677,1.741693459999997
6767561828512103332,3,3,15.74952702,16.13857247,0.38904544999999935
6790189810633164919,3,3,209.8996637,210.0079138,0.10825010000002067
6812290224175752247,3,3,166.6781714,167.1173431,0.43917170000000283
6815405159900674860,3,3,71.94475539,72.98782961,1.0430742200000083
6817732348770230722,3,3,2.151808277,2.23641147,0.08460319299999997
6827103232613768791,3,3,175.015169,181.8659906,6.8508216000000175
6835349482723548687,1,1,15.65756507,15.65756507,0.0
6881680342154719082,3,3,2.568082535,3.761693523,1.193610988
6883722841605844702,1,1,118.2224187,118.2224187,0.0
6889870731539656663,3,3,59.71139653,60.42469479,0.7132982599999949
6925483197734149592,3,3,19.27168576,24.18166939,4.909983629999999
6954273839202685423,12,12,12.65633048,19.90051617,7.24418569
6957204742701140519,1,1,99.51006075,99.51006075,0.0
6965201756653657737,3,3,2.896103116,3.053604688,0.15750157200000015
6982030516250217062,3,3,16.98447647,17.08480711,0.10033063999999925
6983919466467850169,1,1,4.293002886,4.293002886,0.0
6984963297195200845,3,3,16.70610679,19.58892806,2.882821270000001
7003531289417328151,3,1,75.1984127,75.1984127,0.0
7005060955217620126,3,1,0.0,0.0,0.0
7007229758270957084,3,3,7.796661042,7.905858065,0.10919702300000012
7054960043939344563,3,3,6.444681394,6.571970625,0.12728923099999978
7070640037739440319,9,9,167.1365714,185.2729541,18.136382699999984
7072553200284629348,3,3,66.7194092,76.26578251,9.546373309999993
7086304982263032628,3,3,19.400341,19.93675244,0.5364114399999984
7095824398396669559,3,3,1.805134177,2.294340097,0.48920592000000007
7131974856841213364,3,3,14.52163191,16.29215422,1.7705223100000005
7140885989460122234,3,3,58.29815148,65.04069084,6.742539359999995
7141086523461716140,1,1,16.34091101,16.34091101,0.0
7144467312271500850,3,3,114.0533226,119.2448837,5.191561100000001
7156357989100352967,3,3,69.49042799,82.311239,12.82081101
7160425035341295589,1,1,49.64386769,49.64386769,0.0
7173516202336137934,1,1,16.02200584,16.02200584,0.0
7175254655374090038,3,3,10.09924658,10.24529262,0.14604603999999988
7190918633054368776,11,5,26.66666667,146.6666667,120.00000003000001
7223928982610386437,1,1,95.8938909,95.8938909,0.0
7236922260448317948,3,3,13.28344987,14.60039013,1.316940259999999
7247950363722653228,3,3,38.94481637,43.70587709,4.761060720000003
7257597977143232674,3,3,3.896522634,4.255738764,0.3592161300000001
7275707346924174984,3,3,17.45913042,17.74987855,0.2907481299999972
7280493372433106610,12,12,65.45124426,88.38450936,22.9332651
7305112965598724702,3,3,1.811256219,3.443718905,1.632462686
7305893485603059794,3,3,1.293848387,2.169350082,0.8755016949999999
7336096169869531707,3,1,0.0,0.0,0.0
7347658609669238027,1,1,7.045113173,7.045113173,0.0
7354268281024501913,3,3,90.21811488,94.9381605,4.720045619999993
7403410541775052995,2,2,162.6669494,170.2373468,7.570397400000019
7404151809339923628,3,3,7.861621836,8.025433251,0.16381141500000052
7422585745775326891,2,2,183.8518519,189.7777778,5.9259258999999815
7433009693820879975,1,1,16.49009198,16.49009198,0.0
7437260343620301219,1,1,10.38490383,10.38490383,0.0
7439356660872997760,3,3,37.61648521,38.28960079,0.673115580000001
7454731212362866075,3,3,4.247311828,4.784946237,0.5376344089999998
7488030854535663797,1,1,90.96086617,90.96086617,0.0
7507108714903484910,3,3,15.39739887,15.83799632,0.4405974500000003
7540805926745282588,1,1,334.1620854,334.1620854,0.0
7541925338719544901,3,3,14.04083677,15.59655081,1.5557140399999998
7562884450302427597,1,1,0.195862681,0.195862681,0.0
7568016021271599136,3,3,7.860923077,8.009377667,0.14845459000000094
7603751292881397173,3,3,97.69569189,103.6557078,5.960015909999996
7621792564541492219,2,2,132.3412698,149.4047619,17.06349210000002
7623663256071977511,1,1,93.44543259,93.44543259,0.0
7683251488601931557,3,3,2.479428793,2.515690394,0.03626160100000009
7708639079549094677,3,3,21.20227226,22.21896259,1.0166903299999994
7750022648225972821,3,3,59.67691688,65.04401101,5.367094130000005
7757649415160392368,1,1,20.0,20.0,0.0
7766796438832489567,3,3,12.45251776,12.50075862,0.04824085999999994
7769201706190826728,3,3,16.7772968,18.68587546,1.9085786599999999
7789025839597976552,1,1,290.3263091,290.3263091,0.0
7842270102361143986,3,3,29.22589012,30.22259475,0.99670463
7853680181652163053,3,3,265.9695332,267.7647505,1.7952172999999902
7866667715872317828,3,3,1.124193535,1.243191378,0.11899784299999983
7883242795825421102,1,1,14.34597314,14.34597314,0.0
7891471248965532175,3,3,0.420052877,0.528180185,0.10812730799999998
7893682637923985895,3,3,57.47609937,60.9910978,3.5149984299999986
7898402698807786650,1,1,3.895826741,3.895826741,0.0
7904152821749908962,1,1,4.418922683,4.418922683,0.0
7905011583216626660,3,3,65.40576534,71.45819663,6.052431290000001
7906523010888670204,3,3,5.713204692,5.996973137,0.28376844500000065
7915427757894587926,6,6,3.444663377,177.6582773,174.213613923
7940094813253752973,3,3,180.9908678,181.5827039,0.5918361000000232
7946539527667164083,3,3,10.44754859,11.39609682,0.9485482300000001
7970877424709175138,3,1,109.3253968,109.3253968,0.0
7977060853338463678,3,1,0.0,0.0,0.0
7996446782005424040,3,3,17.12069276,18.80482542,1.6841326599999995
8005611472313024958,1,1,15.19106237,15.19106237,0.0
8006265885768032399,3,3,1.590490683,1.956679068,0.36618838499999984
8046438986524366503,3,1,85.51587302,85.51587302,0.0
8071337951507918520,3,3,480.1872121,484.0543037,3.8670915999999806
8084509985462848130,3,3,0.716479767,1.233998736,0.5175189689999999
8103127225620985295,3,3,175.6996757,181.6170003,5.917324600000001
8103589382965414533,1,1,74.02945504,74.02945504,0.0
8121807144770155004,3,3,96.23415619,97.14627944,0.9121232500000076
8132899750145070855,3,3,59.25733972,61.17099034,1.9136506200000056
8138945238617595290,3,3,78.16933865,92.57221471,14.402876059999997
8151556881255310897,3,3,1.026253189,1.594056556,0.567803367
8164814042597486158,2,2,120.0,186.6666667,66.66666670000001
8167244983032605455,3,3,122.6074751,124.7812784,2.173803300000003
8181753403025536020,3,1,0.0,0.0,0.0
8203542750957706445,3,3,18.48122865,18.86617267,0.3849440200000025
8207580887461735843,1,1,120.3421183,120.3421183,0.0
8208949164701929664,3,3,203.9759404,204.1071398,0.13119939999998564
8241638206402773692,3,3,18.0627422,20.63939062,2.5766484200000015
8241896323355349481,3,3,196.8837718,197.0053971,0.12162530000000515
8245831038090298452,3,3,6.831905452,7.427395506,0.5954900539999999
8252210126259319087,11,5,92.65873016,102.1825397,9.523809540000002
8262232296297066029,3,3,16.92608947,17.06843912,0.14234964999999988
8271192641393380643,3,3,65.98984246,74.63207993,8.642237469999998
8277735782492451337,1,1,17.37899384,17.37899384,0.0
8298542245752811947,3,3,0.986855015,1.250337745,0.26348273
8308049933844639761,3,3,3.553883065,3.691918241,0.13803517600000026
8312523554580501017,3,2,91.07142857,98.33333333,7.261904760000007
8326948522611645300,2,1,385.3333333,385.3333333,0.0
8334183993629011667,3,3,56.27196368,56.95426883,0.6823051499999977
8357402017867544718,3,3,1.653304533,2.094153741,0.44084920799999994
8367360792300508040,1,1,17.65314567,17.65314567,0.0
8373899818906124747,3,3,180.7380892,195.9498078,15.211718600000012
8376366651586821495,3,3,0.619450346,0.908120587,0.28867024099999994
8412694732156882734,3,3,1.924521404,2.272317268,0.34779586400000007
8439597342387524008,1,1,40.66758525,40.66758525,0.0
8453574395239298091,3,3,6.452740492,6.872203579,0.41946308699999957
8479093453805449874,1,1,74.12788052,74.12788052,0.0
8555258989136366725,2,2,1.895538804,2.400468016,0.504929212
8567182030491281453,3,3,14.31978416,15.20350938,0.8837252200000005
8579724259648889229,3,3,2.598294305,2.959670425,0.3613761200000001
8607231739404609168,3,3,6.854286497,7.059709669,0.2054231719999997
8618839857729206769,1,1,74.36009827,74.36009827,0.0
8619013912121469110,3,3,16.54503374,17.4701882,0.9251544599999981
8630554630461256095,3,3,0.807796037,0.889637767,0.08184172999999995
8650115492532836579,3,3,6.473626616,6.508500378,0.03487376200000014
8735380676737306261,3,2,3.394706559,3.58649789,0.19179133100000012
8743948845105463602,3,2,1.56581741,3.158174098,1.592356688
8788554188202958118,3,3,10.58154292,11.2915256,0.7099826799999995
8791253579198486592,3,3,36.53411647,38.30854905,1.7744325800000027
8802075076774159687,1,1,17.59547284,17.59547284,0.0
8813084517996741460,1,1,126.2564842,126.2564842,0.0
8832988373718421113,3,1,52.0,52.0,0.0
8837797650235256778,3,3,12.03668317,21.26001474,9.22333157
8846697663071374487,3,3,13.71840145,14.29069707,0.5722956200000002
8851402207740138500,3,3,192.573243,194.0740099,1.5007669000000021
8857524016488363495,3,3,120.6217415,122.7672855,2.145544000000001
8860467251718062619,3,3,15.63188068,16.21561322,0.5837325400000015
8874093562518707494,11,11,17.15964368,19.9911617,2.8315180200000007
8876425884102751494,3,3,18.82603185,19.49389418,0.667862330000002
8883391426004463471,3,3,9.705691803,16.57064698,6.864955176999999
8890090195100576576,1,1,141.5691201,141.5691201,0.0
8890193441200262223,3,3,0.677268966,0.937027992,0.259759026
8903882434599420702,3,3,-2.410183094,14.81027564,17.220458734
8910712751277851660,3,3,20.03728362,20.89192188,0.8546382600000015
8913128908572063278,1,1,43.38708889,43.38708889,0.0
8923281706793618176,3,3,3.780689599,4.966060795,1.1853711959999997
8931620375977256851,3,3,15.50238795,17.66002374,2.1576357900000005
8932379767257874051,3,3,22.15686424,26.72069675,4.5638325099999975
8961801212487542066,3,3,4.307603354,5.030355594,0.7227522400000002
8967210610406948114,12,12,84.7324625,107.8474291,23.114966600000002
8973503642251044448,3,3,48.58470016,49.82859055,1.2438903900000042
8983482310911285779,2,2,19.83745008,19.8540463,0.016596220000000272
8985821796001814677,3,3,4.524886878,4.807692308,0.2828054299999998
8995168798703410498,3,1,0.0,0.0,0.0
9019527066193875832,9,9,8.610568838,15.62052281,7.009953972
9064788324070605109,2,2,148.2962963,149.7777778,1.481481500000001
9073084972282701478,3,3,18.43122544,18.92580495,0.4945795100000012
9097176519545948481,12,12,16.17991533,19.96206222,3.78214689
9111157463278467600,3,3,1.705746244,1.7818403,0.07609405600000008
9153488855957792255,3,3,171.8781326,182.5054114,10.627278800000028
9194609709325732842,3,3,26.28262086,26.44147084,0.1588499799999994
9214597997492623055,3,3,21.43355883,23.13488345,1.7013246200000012
9217257676294177556,3,3,18.15509679,18.67084533,0.515748539999997
9224422275890222124,3,3,2.100049736,2.345969673,0.24591993700000003
9237742509021016646,1,1,129.0585333,129.0585333,0.0
9273002584874128174,3,1,5.887681159,5.887681159,0.0
9329510865556569266,3,3,4.137323944,5.017605634,0.8802816899999995
9344190058510335910,6,5,4.826546003,5.957767722,1.131221719
9380390742843942442,3,3,187.931394,188.4467664,0.5153723999999897
9384042087008354723,3,3,126.5686302,130.4112894,3.8426591999999857
9393633767651503122,3,2,78.75721877,88.3660156,9.608796830000003
9425011224497631941,3,3,13.14374855,13.31827406,0.1745255100000005
9447403498116937155,3,3,14.26012179,16.29213298,2.032011190000002
9458265099261401006,3,3,11.05039208,17.38398811,6.333596030000001
9459397314061460827,3,3,17.29894192,17.34628015,0.047338229999997594
9461285733210899604,3,3,94.77490347,96.01002052,1.2351170499999995
9461897269348770173,1,1,167.5559621,167.5559621,0.0
9462464067946150286,2,2,346.2301587,354.5634921,8.333333400000015
9468869826129473579,3,1,111.7063492,111.7063492,0.0
9471353462145092340,3,3,8.942045773,15.91908157,6.977035796999999
9474745240547278997,1,1,171.8834563,171.8834563,0.0
9509935860096299422,2,2,43.11946067,94.40823784,51.288777169999996
9550736382359440617,3,3,11.30946322,12.73188661,1.4224233900000005
9555868836137843982,2,2,18.61753366,18.62548836,0.007954699999999093
9572373622612409547,12,12,6.601716663,16.42549742,9.823780756999998
9574813678571250787,1,1,154.6242052,154.6242052,0.0
9591994285362170109,1,1,48.00012109,48.00012109,0.0
9594760728869441334,1,1,14.17726437,14.17726437,0.0
9608873068191408344,3,3,76.62904474,82.95070272,6.321657979999998
9622706826193284964,3,3,57.39604365,60.90753564,3.511491989999996
9630602491408957811,1,1,69.69692224,69.69692224,0.0
9634413510874778580,3,3,167.515083,194.3002695,26.78518650000001
9639798785239397438,3,3,194.7861504,195.1589929,0.3728424999999902
9668824926012497761,3,3,3.278425473,3.596615269,0.31818979599999997
9705382765169801304,1,1,91.21306091,91.21306091,0.0
9713413644219092578,3,3,11.23884556,11.30873611,0.06989055000000022
9743332161890580353,3,3,4.449472097,4.67571644,0.2262443430000003
9750239826985509562,3,3,13.13405198,14.12241044,0.9883584599999988
9758693426870392352,3,1,0.0,0.0,0.0
9763024518987940014,3,3,14.17123024,16.639833,2.4686027599999996
9782494289855406605,3,3,-0.987251244,3.910136816,4.89738806
9793559269653105742,1,1,87.99172478,87.99172478,0.0
9799808736612183566,1,1,14.82828315,14.82828315,0.0
9827919334788379886,1,1,16.14072683,16.14072683,0.0
9833688337626098060,3,3,9.985992591,10.59394137,0.6079487789999991
9867554238704943759,3,3,196.6378371,196.7515299,0.11369279999999549
9909382999312167477,1,1,11.17021081,11.17021081,0.0
9944425905992210418,11,11,0.609891931,2.295010614,1.6851186830000002
10005146382352975235,3,3,13.44035157,14.30606078,0.8657092099999986
10013374977060052941,3,3,517.4911788,536.3388486,18.847669800000062
10020431318658832484,3,3,15.0670193,15.9875931,0.9205737999999997
10025690242954060533,1,1,11.94164888,11.94164888,0.0
10033279995600285430,3,3,15.66194843,18.97656266,3.3146142299999983
10035148974128667207,1,1,18.62695681,18.62695681,0.0
10042961065640289498,3,3,46.15610954,47.88461023,1.728500689999997
10046490394613748672,3,3,15.33829291,19.2994678,3.961174889999999
10068641914275566227,3,3,11.87384977,11.99411846,0.12026868999999962
10081020607862337644,3,1,92.65873016,92.65873016,0.0
10087744159834544517,3,3,242.6313591,256.5606528,13.929293700000017
10095480628131707324,1,1,71.60230075,71.60230075,0.0
10112251151466469973,3,3,8.192087345,8.266155831,0.0740684860000016
10116214362749667766,3,3,69.16279858,81.93718853,12.77438995
10123833082742385210,1,1,141.1664153,141.1664153,0.0
10135693571581433359,3,3,9.050813116,16.02997071,6.979157594
10138799616507209566,1,1,0.868089129,0.868089129,0.0
10156592379599036619,3,3,18.52927591,18.70738744,0.17811153000000246
10158343563720824836,3,3,17.11759259,17.29052451,0.1729319199999999
10160655538335327135,3,3,5.966387749,5.992194333,0.025806583999999688
10165590335124184326,3,2,6.306491372,6.511914544,0.2054231719999997
10172007293263539523,1,1,67.85301669,67.85301669,0.0
10174438633931554189,3,3,-10.87495686,-9.978648589,0.8963082709999988
10186754778024999518,3,3,6.709334277,8.52158781,1.8122535329999998
10187874104981352173,6,6,122.33232,130.0791101,7.746790100000013
10201040771566695109,1,1,15.5423278,15.5423278,0.0
10214953978975615041,3,1,40.0,40.0,0.0
10226279914783887957,1,1,286.9405099,286.9405099,0.0
10232576217305363613,1,1,69.52393546,69.52393546,0.0
10242914612736322065,3,3,65.97291703,87.9671812,21.994264169999994
10258638920777917395,3,3,12.73666081,12.94583604,0.2091752299999996
10258904995407672663,3,3,11.66541165,12.52564017,0.8602285200000015
10268120446812960067,3,3,87.18488053,95.19579171,8.010911179999994
10273969113473806313,3,3,3.471174697,4.17487947,0.7037047729999997
10306215739715499595,3,3,6.894537328,6.907455102,0.012917773999999937
10318845259088274007,1,1,16.2806267,16.2806267,0.0
10329680592311342265,1,1,51.79515423,51.79515423,0.0
10330321954825366842,3,3,7.191877547,7.728322913,0.5364453660000006
10338658341479437243,12,12,6.896568699,188.79704,181.900471301
10378666519608773585,3,3,2.228964305,3.113046622,0.8840823170000003
10391467034744232490,1,1,89.04089705,89.04089705,0.0
10424722174915605395,1,1,11.36644534,11.36644534,0.0
10427946335696234203,3,3,92.80229311,114.5396487,21.737355590000007
10437072109577955992,3,3,453.2174035,478.6204463,25.403042800000037
10446930094873696724,3,3,9.419443701,17.18068893,7.761245228999998
10453681621108206680,1,1,65.45124426,65.45124426,0.0
10455380725152883637,3,3,73.12544754,75.37698164,2.2515341000000006
10475975198032467839,3,3,1.578047264,2.277674129,0.6996268650000002
10482184503991161240,3,3,86.43649505,88.60435764,2.1678625899999986
10492819855780410366,12,12,1.547407205,11.8519107,10.304503494999999
10497405928076219967,3,3,1.495842587,1.761796212,0.26595362499999986
10518560760056121119,3,2,6.73238255,6.872203579,0.13982102900000015
10537734644424079080,3,3,8.286626832,8.325696114,0.039069281999999816
10541473202442348931,3,3,15.19564938,17.69259489,2.496945509999998
10547200906881874672,6,6,174.0997342,185.4803703,11.380636100000004
10597844856666516899,1,1,77.07906319,77.07906319,0.0
10602050732938169744,3,3,15.14931274,15.26406076,0.1147480200000004
10603606153137687573,1,1,173.6520923,173.6520923,0.0
10606982039286105870,3,3,1.966728856,2.433146766,0.4664179100000001
10615916952824361109,1,1,0.940014935,0.940014935,0.0
10629141765486226301,3,3,23.65621385,33.88558365,10.2293698
10658327680642255806,3,3,16.60079371,17.09570246,0.4949087499999969
10670496052350020499,3,3,112.2874916,114.0758545,1.7883629000000099
10689374279468405844,1,1,11.88985064,11.88985064,0.0
10691418364509233740,12,12,13.24724723,18.50172859,5.25448136
10701338252587666226,3,3,6.787330317,8.14479638,1.3574660630000004
10726803696403312588,3,3,7.282350372,7.442366253,0.16001588100000053
10743162262469192197,3,3,12.39767385,12.58719647,0.18952261999999997
10743316533365414960,12,12,2.094068136,4.396287011,2.302218875
10757845888731953425,1,1,3.882314477,3.882314477,0.0
10768319170817012279,3,3,48.68641958,51.24790725,2.561487669999998
10796766321469813683,3,3,18.52377223,19.61212501,1.088352780000001
10804459180860165280,1,1,102.5915646,102.5915646,0.0
10810312005825110651,1,1,16.85198093,16.85198093,0.0
10848301345973111576,3,3,24.01063467,25.90913774,1.8985030699999967
10848963407607825291,3,3,10.82426583,12.10520967,1.2809438400000008
10861600691638668355,3,3,115.6095972,116.1012356,0.49163839999999936
10872664682788582276,1,1,48.63196432,48.63196432,0.0
10880365496602827698,1,1,7.032480978,7.032480978,0.0
10928664058777336999,3,3,-0.395842499,0.387664736,0.7835072350000001
10938199474869904691,6,6,6.648057594,186.9341099,180.28605230600002
10951857324102232612,3,3,13.15445537,16.37300889,3.2185535200000004
10992409284873624159,11,7,96.62698413,133.531746,36.90476187
11002985088669920640,1,1,81.10042847,81.10042847,0.0
11004071310869450479,3,3,1.453093033,1.762462767,0.3093697339999999
11008431144893168087,3,3,19.11165505,20.81162372,1.6999686700000005
11023639466359262375,1,1,14.07480272,14.07480272,0.0
11056750420768487743,3,3,12.36337377,15.78198214,3.4186083699999994
11060130621897919519,3,3,107.3614267,117.8334879,10.472061199999999
11072481646475640060,3,3,1.658980699,1.833000707,0.17402000800000006
11077069684822949355,3,3,57.65203782,61.14430844,3.4922706200000064
11080102426792867720,1,1,138.209255,138.209255,0.0
11085320864525770613,1,1,174.7417458,174.7417458,0.0
11124837022988165440,3,3,2.027831358,2.754636078,0.7268047200000001
11132021803117001925,3,3,9.270621388,10.02592407,0.755302682
11185095956123290698,3,1,56.44444444,56.44444444,0.0
11187653991861819706,3,3,16.59469433,16.97876375,0.38406941999999944
11231203699119846904,3,1,65.33333333,65.33333333,0.0
11244992506998715429,3,3,15.08714202,15.22120729,0.13406527000000068
11246765387240227503,1,1,97.85299401,97.85299401,0.0
11263204037931154853,2,2,1.712623574,1.733665736,0.021042162000000086
11268116004064956563,3,3,160.6263072,162.0458985,1.4195912999999791
11271187065598021193,1,1,3.187209857,3.187209857,0.0
11286042402943410773,1,1,0.676437466,0.676437466,0.0
11287251001192722112,2,2,269.6428571,273.6111111,3.9682540000000017
11289930013542957136,1,1,98.90939158,98.90939158,0.0
11301538891675795269,1,1,19.4925228,19.4925228,0.0
11303549779879360788,3,3,2.022219712,2.204473788,0.182254076
11332821892422755296,2,2,1.131532081,1.427188521,0.2956564399999999
11333112981056862966,3,3,16.15732778,16.62925182,0.4719240400000011
11360708515793870783,3,3,7.677495537,7.844227582,0.16673204499999983
11384222668087131602,3,1,100.1984127,100.1984127,0.0
11408580608251775291,3,3,5.812101911,6.608280255,0.7961783440000003
11411369262293059402,3,3,13.47637662,13.98341949,0.5070428699999994
11463466362237138402,3,1,0.0,0.0,0.0
11469103634136059972,3,3,15.84014697,16.43864119,0.5984942199999992
11475152202198812938,3,3,195.8013002,197.4756468,1.674346600000007
11497660485619926441,3,3,3.404707283,3.693048765,0.28834148199999987
11502051642537447096,1,1,19.33232961,19.33232961,0.0
11504996026361433749,3,3,71.02359871,96.49892036,25.475321649999998
11524248769740049993,3,3,1.70145983,1.845499673,0.14403984300000006
11565670498454589908,3,3,57.0220137,57.58250436,0.5604906599999993
11566620391226430941,3,3,3.385194935,3.609395763,0.2242008280000003
11571363323994422393,3,1,0.0,0.0,0.0
11604982947508242419,1,1,174.1969191,174.1969191,0.0
11625030945848269028,3,3,18.92153377,19.09438581,0.17285203999999865
11643009746185956924,3,3,13.12405038,13.23084502,0.10679464000000038
11656733580421236202,1,1,272.2879743,272.2879743,0.0
11657933435705302962,3,3,25.4525239,26.88080243,1.42827853
11667454232700268490,3,3,14.26301072,14.80592567,0.5429149500000001
11683797466154951360,3,3,0.327648474,0.406401777,0.078753303
11705504930960712186,3,3,68.61289647,73.03763275,4.424736280000005
11739223762681930990,3,3,11.19937836,11.4309003,0.2315219399999986
11758709497866201499,1,1,43.35732053,43.35732053,0.0
11759389152912073140,3,3,17.70727138,18.77837208,1.0711006999999988
11762488407744678739,1,1,12.25173465,12.25173465,0.0
11766539236647436943,2,2,259.3253968,265.2777778,5.952381000000003
11766646487813938965,3,2,5.231560892,5.588907947,0.35734705499999997
11787025835843549181,3,3,4.67571644,4.901960784,0.2262443439999995
11790847577502814219,3,3,4.789360394,5.327490775,0.5381303810000002
11806551746278233855,3,3,11.61352616,13.11674895,1.5032227900000006
11819767102380978801,3,3,7.981587185,8.061682931,0.08009574599999958
11837763596678212797,3,3,15.66418759,15.86191907,0.19773148000000162
11851203687420530550,3,3,62.81852335,79.15079906,16.332275709999998
11868060160872618720,3,3,62.2813586,63.06336646,0.7820078600000002
11879926100308664576,1,1,17.37202847,17.37202847,0.0
11883562998057694807,3,1,80.0,80.0,0.0
11925369157470555558,3,3,17.08419969,18.41778639,1.3335867000000015
11951154590216446408,3,3,1.221052632,1.338384654,0.11733202200000004
11951203962836210888,3,3,190.4094318,193.4543834,3.0449516000000187
11971345250686531537,1,1,81.90482149,81.90482149,0.0
11985200381919112411,1,1,17.71615814,17.71615814,0.0
11995497615751760497,3,1,65.33333333,65.33333333,0.0
12027180648520418897,3,3,168.5760905,176.8751278,8.299037300000009
12068268132093545302,3,3,17.852344,18.00454154,0.15219754000000307
12079174347632602273,3,3,69.07685387,73.66875703,4.591903160000001
12087828193813190804,3,3,169.7371547,169.9620473,0.224892600000004
12093534062081831163,1,1,3.711033522,3.711033522,0.0
12111026322542349949,3,3,17.52812362,20.01268507,2.484561450000001
12116383892463645224,3,3,92.75828834,92.79229026,0.03400192000000857
12126843758684408434,3,3,81.30634152,95.71531546,14.408973939999996
12137078173158768853,3,3,147.5322896,150.8043576,3.27206799999999
12138519327154393346,1,1,288.7610965,288.7610965,0.0
